itin,ttdate,pc2,pc1,occ,cap
7746,-60,-.01923077,-.01923077,17,52
6822,-6,-.03846154,-.03846154,23,52
1377,-21,-.0625,-.0625,4,16
8855,-47,-.025,.025,6,40
1239,-6,.02,.02,38,50
2703,-54,0,0,2,40
5417,-42,.06666667,.06666667,8,30
9853,0,-.01923077,-.01923077,52,52
4951,-36,.07692308,.07692308,16,26
5331,-11,-.01923077,-.01923077,17,52
8792,-22,.025,.075000003,32,40
2434,-33,0,0,18,40
2387,-31,.050000001,.050000001,17,40
1878,-15,.16,.16,37,50
7611,-50,.050000001,.1,6,40
9245,-3,-.025,.025,18,40
7862,-25,.03846154,.03846154,8,26
4266,-56,.1,.1,5,40
8227,-33,.050000001,.075000003,12,40
10782,-27,-.03846154,-.03846154,14,26
2054,-35,.033333335,.033333335,19,30
7655,-16,-.06122449,.06122449,26,49
8048,-36,.1,.1,14,40
10736,-15,-.03846154,-.03846154,17,26
6781,-41,-.033333335,0,7,30
10361,-6,.11538462,.11538462,44,52
8267,-32,0,0,28,52
3958,-9,-.025,.025,23,40
4703,-7,.033333335,.033333335,24,30
3547,-7,-.055555556,0,20,36
7609,-46,-.025,.025,17,40
3330,-44,.03846154,.03846154,24,52
7168,-8,.055555556,.11111111,19,36
603,-44,-.07692308,-.07692308,10,26
7836,-33,-.03846154,-.03846154,18,26
9693,-26,.01923077,.01923077,27,52
9045,-12,0,.050000001,28,40
1723,-23,.079999998,.079999998,35,50
5062,-24,.033333335,.033333335,19,30
6382,-42,-.025,.025,10,40
3231,-43,.033333335,0,2,30
4636,-28,.15000001,.15000001,14,40
9401,-60,-.050000001,0,6,40
3901,-22,.06666667,.06666667,20,30
6586,-8,0,0,25,26
4101,-22,.050000001,.050000001,16,40
9405,-5,.050000001,.1,13,40
1518,-18,0,0,18,30
1249,-26,.079999998,.079999998,12,50
3593,-49,-.055555556,0,4,36
5861,-28,0,0,32,52
5037,-43,0,0,29,50
6746,-9,.033333335,.06666667,22,30
9077,-49,.025,.075000003,8,40
5901,-60,.01923077,.01923077,12,52
9538,-1,.01923077,.01923077,48,52
1000,-52,-.0625,-.0625,3,16
9691,-17,-.03846154,-.03846154,22,52
9331,-42,.050000001,.1,7,40
3732,-38,-.07692308,-.07692308,7,26
181,-15,.15384616,.15384616,18,26
4566,-28,-.07692308,-.07692308,4,26
3487,-22,.03846154,.03846154,20,52
1575,-15,.02,.02,47,50
1173,-5,.2,.2,19,30
8598,-16,-.03846154,-.03846154,24,26
4157,-41,.075000003,.075000003,23,40
2985,-10,-.027777778,.027777778,8,36
5884,-47,.03846154,.03846154,26,52
6164,-52,.15000001,.15000001,14,40
7356,-3,-.081632651,.040816326,27,49
1029,-13,.039999999,.039999999,37,50
6585,-23,-.07692308,-.07692308,9,26
3341,-43,0,0,27,52
8618,-39,-.07692308,-.07692308,14,26
7559,-12,.025,.075000003,28,40
9253,-41,.050000001,.1,22,40
2691,-47,.075000003,.075000003,1,40
10251,-53,.03846154,.03846154,21,52
10081,-26,.01923077,.01923077,17,52
10668,-37,.079999998,.079999998,19,50
4507,-54,-.050000001,0,17,40
10121,-56,.075000003,.125,1,40
3479,-16,-.01923077,-.01923077,27,52
67,-44,-.07692308,-.07692308,12,26
6514,-2,0,0,22,26
6676,-49,-.01923077,-.01923077,17,52
1131,-27,0,0,4,30
5168,-53,0,.033333335,4,30
9901,-51,-.050000001,0,5,40
9728,-42,.057692308,.057692308,16,52
10105,-36,.175,.22499999,6,40
6404,-38,.050000001,.075000003,20,40
8816,-58,-.050000001,0,3,40
3802,-1,.15000001,.15000001,31,40
10165,-38,.03846154,.03846154,17,52
3474,-11,.01923077,.01923077,31,52
10073,-57,-.03846154,-.03846154,10,52
3078,-10,.027777778,.083333336,25,36
6790,-24,-.033333335,0,15,30
9001,-49,.2,.25,9,40
7348,-45,-.020408163,.10204082,19,49
8930,-56,.059999999,.039999999,7,50
4197,-39,.075000003,.075000003,11,40
10109,-26,.075000003,.125,11,40
4318,-19,-.07692308,-.07692308,21,26
9415,-21,.050000001,.1,20,40
8962,-22,0,.050000001,9,40
741,-2,0,0,5,40
3727,-14,0,0,14,26
845,-13,-.025,.025,9,40
9817,-9,-.03846154,-.03846154,28,52
6881,-57,0,0,8,52
2562,-39,-.01923077,-.01923077,27,52
8258,-11,.01923077,.01923077,41,52
6903,-14,.1,.1,21,30
3307,-29,.02,.02,31,50
8116,-30,0,0,14,40
7041,-52,-.07692308,-.07692308,10,26
8863,-58,0,.050000001,3,40
4532,-60,0,.025,14,40
5828,-34,0,.050000001,15,40
10328,-60,-.025,.025,8,40
6960,-8,.13333334,.13333334,18,30
3764,-36,-.07692308,-.07692308,9,26
2844,-1,.050000001,.025,33,40
3888,-23,0,0,11,26
8876,-17,.23999999,.23999999,12,50
3596,-37,0,.055555556,10,36
1940,-54,.039999999,.02,15,50
2666,-6,0,0,6,40
2936,-29,-.055555556,0,13,36
1491,-35,.125,.0625,8,16
5351,-4,.096153848,.096153848,32,52
6424,-35,-.050000001,0,22,40
7943,-35,-.07692308,-.07692308,9,26
3836,-14,-.03846154,-.03846154,10,26
8073,-36,.2,.2,11,40
9341,-48,-.050000001,0,16,40
3745,-28,-.07692308,-.07692308,6,26
6747,-20,-.033333335,0,22,30
3086,-28,.3611111,.41666666,11,36
6612,-6,0,0,20,26
7280,-59,-.027777778,.027777778,0,36
1774,-45,.12,.1,6,50
1927,-40,.22,.2,27,50
1171,-57,0,0,7,30
7418,-4,.075000003,.125,30,40
8824,-27,.22499999,.27500001,18,40
8304,-60,-.050000001,0,13,40
10344,-24,-.01923077,-.01923077,45,52
6645,-52,0,0,3,26
58,-40,-.03846154,-.03846154,13,26
8564,-33,.025,.075000003,29,40
8897,-54,.059999999,.059999999,9,50
8837,-15,0,.050000001,32,40
10776,-39,-.07692308,-.07692308,13,26
5641,-22,.025,.075000003,16,40
9612,-19,.11538462,.11538462,38,52
9995,-56,-.03846154,-.03846154,8,52
9295,-27,-.025,.025,18,40
2202,-19,.050000001,.050000001,20,40
3623,-38,-.055555556,0,12,36
8203,-32,.1,.15000001,12,40
3547,-20,0,.055555556,14,36
468,-56,.125,.125,2,16
2864,-41,-.025,0,17,40
6186,-54,-.07692308,-.07692308,2,26
3696,-51,0,.12244898,14,49
1885,-19,.059999999,.059999999,29,50
9467,-3,-.040816326,.081632651,30,49
7243,-21,.083333336,.1388889,20,36
1179,-37,0,0,4,30
3878,-7,-.07692308,-.07692308,17,26
9602,-45,.01923077,.01923077,21,52
2689,-52,0,0,2,40
258,-13,-.050000001,0,10,40
9505,-11,-.10204082,.020408163,23,49
10691,-47,.2,.2,26,50
7948,-10,0,0,19,26
7436,-36,0,.050000001,18,40
1513,-29,.1,.1,12,30
3348,-37,.07692308,.07692308,23,52
9717,-40,-.01923077,-.01923077,10,52
10009,-1,.03846154,.03846154,30,52
3018,-48,-.055555556,0,4,36
3159,-59,.40000001,.40000001,5,30
9072,-31,.1,.15000001,11,40
3541,-37,-.050000001,0,15,40
8112,-22,.050000001,.050000001,26,40
2954,-40,.11111111,.16666667,15,36
8366,-33,-.03846154,-.03846154,14,26
7843,-31,-.07692308,-.07692308,9,26
2024,-21,0,0,22,30
8676,-50,-.025,.025,6,40
6776,-34,0,.033333335,13,30
10203,-39,-.01923077,-.01923077,32,52
2456,-58,.025,.025,3,40
592,-41,-.07692308,-.07692308,12,26
54,-20,-.07692308,-.07692308,16,26
2568,-22,0,0,33,52
8689,-57,-.050000001,0,8,40
6555,-24,-.07692308,-.07692308,18,26
6784,-23,.033333335,.06666667,13,30
2363,-32,0,0,18,40
2918,-33,-.055555556,0,10,36
1063,-5,.079999998,.079999998,37,50
2645,-49,0,0,0,40
10239,-4,-.01923077,-.01923077,39,52
2498,-13,.057692308,.057692308,44,52
3956,-53,-.050000001,0,2,40
1274,-31,.02,0,29,50
6113,-35,0,0,17,40
917,-41,.025,.075000003,9,40
6858,-37,0,0,12,52
7253,-26,-.055555556,0,4,36
10520,-36,.03846154,.03846154,40,52
7171,-32,.055555556,.11111111,12,36
9276,-15,.2,.25,22,40
5186,-34,-.033333335,0,19,30
6550,-16,.03846154,.03846154,20,26
9934,-2,.01923077,.01923077,50,52
249,-3,0,.050000001,9,40
4646,-51,.1,.1,14,40
321,-9,.125,.125,34,40
5643,-22,.15000001,.2,6,40
6608,-46,0,0,8,26
10356,-54,.057692308,.057692308,37,52
827,-21,-.025,.025,1,40
7978,-17,-.07692308,-.07692308,11,26
6153,-22,0,0,33,40
3543,-49,0,.050000001,12,40
4613,-25,0,0,10,40
1125,-39,0,0,4,30
5482,-15,.025,.075000003,19,40
4263,-17,.1,.1,18,40
5025,-5,.02,0,39,50
2672,-31,0,0,11,40
5514,-7,0,0,31,52
7814,-32,.15384616,.15384616,11,26
5231,-59,.033333335,.06666667,9,30
10423,-4,-.03846154,-.03846154,22,52
4607,-19,.1,.1,17,40
7238,-11,-.055555556,0,21,36
195,-4,-.07692308,-.07692308,16,26
3311,-50,.079999998,.059999999,21,50
1656,-12,.02,0,43,50
6262,-1,0,0,22,40
2702,-59,0,0,2,40
2121,-32,-.07692308,-.07692308,8,26
83,-22,-.025641026,-.025641026,31,39
4723,-35,.1,.1,16,30
74,-16,-.051282052,-.051282052,29,39
1594,-31,0,-.02,21,50
3534,-41,.050000001,.1,15,40
4231,0,.025,.025,27,40
6785,-23,-.033333335,0,14,30
7873,-59,-.03846154,-.03846154,4,26
5951,-3,-.0625,-.0625,14,16
2647,-52,0,0,3,40
2682,-3,.025,.025,3,40
3222,-25,.033333335,.033333335,11,30
2711,-56,0,0,2,40
4124,-43,.050000001,.050000001,7,40
9750,-19,.057692308,.057692308,22,52
7811,-30,0,0,13,26
8973,-33,-.025,.025,22,40
9646,-26,.01923077,.01923077,20,52
3626,-59,-.055555556,0,8,36
7318,-14,-.06122449,.06122449,20,49
6367,-37,.1,.15000001,13,40
8089,-55,.075000003,.075000003,6,40
3582,-1,-.027777778,-.027777778,31,36
4628,-33,0,0,9,40
9009,-42,-.025,.025,7,40
2303,-27,.175,.175,16,40
10452,-48,.01923077,.01923077,16,52
7977,-60,-.07692308,-.07692308,5,26
3848,-28,.07692308,.07692308,8,26
10044,-38,0,0,14,52
9225,-32,.12,.1,17,50
2327,-53,.025,.025,6,40
375,-14,-.03846154,-.03846154,11,26
10192,-44,0,0,28,52
3581,-23,0,.055555556,4,36
1075,-30,.039999999,.02,25,50
9842,-43,-.01923077,-.01923077,33,52
2768,-41,.15000001,.15000001,6,40
9667,-24,.057692308,.057692308,34,52
8571,-42,.025,.075000003,26,40
9642,-45,.03846154,.03846154,16,52
2614,-53,0,0,1,40
206,-52,0,0,8,26
3848,-1,-.07692308,-.07692308,21,26
9047,-8,.075000003,.125,23,40
7728,-3,.03846154,.03846154,48,52
8329,-40,-.025,.025,11,40
7456,-48,.050000001,.1,6,40
4607,-53,0,0,6,40
8670,-19,0,.050000001,28,40
2464,-44,.050000001,.050000001,10,40
463,-60,-.025641026,-.025641026,12,39
6764,-43,-.033333335,0,15,30
6760,-41,-.033333335,0,9,30
3917,-19,0,.050000001,29,40
10513,-9,.01923077,.01923077,46,52
5745,-15,.025,.050000001,24,40
409,-26,.23076923,.23076923,11,26
108,-5,.051282052,.025641026,23,39
5084,-36,.033333335,.033333335,20,30
6406,-29,.025,.050000001,20,40
7420,-59,-.025,.025,7,40
4049,-51,-.07692308,-.07692308,17,26
5730,-34,-.025,.025,11,40
9907,-33,.050000001,.075000003,14,40
2142,-52,-.07692308,-.07692308,15,26
3656,-54,.125,.175,14,40
2853,-32,.050000001,.075000003,12,40
4370,-51,.1,.06666667,2,30
10526,-46,.01923077,.01923077,28,52
390,-55,-.07692308,-.07692308,4,26
9149,-32,.03846154,.03846154,21,52
1590,-12,.02,0,37,50
4042,-51,.07692308,.07692308,18,26
4895,-56,.025,.075000003,6,40
8570,-53,0,.050000001,20,40
9560,-13,.057692308,.057692308,36,52
9275,-59,-.050000001,0,8,40
4083,-24,0,0,16,40
6692,-49,-.01923077,-.01923077,27,52
2398,-43,.125,.125,19,40
1136,-14,.06666667,.06666667,19,30
9450,-34,0,0,27,52
5922,-17,.125,.125,4,16
3002,-32,0,.055555556,0,36
2115,-17,0,0,16,26
4756,-10,-.025,.025,25,40
1688,-35,.14,.12,15,50
8038,-39,.025,.025,9,40
3636,-16,-.081632651,.040816326,16,49
4752,-22,-.025,.025,22,40
1517,-43,0,0,7,30
10308,-26,-.025,.025,19,40
3459,-45,-.03846154,-.03846154,24,52
9123,-22,.03846154,.03846154,24,52
9918,-44,-.025,.025,1,40
442,-20,-.051282052,-.051282052,33,39
5854,-50,.1,.15000001,2,40
9893,-55,-.03846154,-.03846154,36,52
4350,-35,.033333335,.033333335,10,30
4174,-10,.050000001,.050000001,27,40
10678,-30,-.02,-.02,27,50
10717,-4,.03846154,.03846154,16,26
3101,-40,-.055555556,0,3,36
9993,-57,-.01923077,-.01923077,10,52
2417,-7,.175,.175,27,40
3732,-28,-.03846154,-.03846154,11,26
6959,-23,.1,.1,15,30
9960,-39,.096153848,.096153848,21,52
716,-40,.059999999,.039999999,21,50
10744,-8,0,0,25,26
610,-18,0,0,16,26
9878,-40,0,0,11,52
3,-1,-.07692308,-.07692308,17,26
4183,-54,.025,.025,14,40
4138,-44,.025,.025,13,40
4174,-28,.075000003,.075000003,18,40
3373,-23,.175,.22499999,24,40
2087,-44,.13333334,.13333334,13,30
3635,-14,-.06122449,.06122449,29,49
5968,-56,-.0625,-.0625,3,16
6962,-10,0,0,24,30
10389,-54,.17307693,.17307693,20,52
4273,-5,.025,.025,31,40
2943,-31,-.027777778,.027777778,14,36
2231,-29,.175,.175,13,40
6448,-4,-.07692308,-.07692308,21,26
5475,-5,-.025,.025,31,40
10693,-54,.039999999,.039999999,10,50
4728,-59,0,0,15,30
7288,-38,-.055555556,0,8,36
9151,-29,.03846154,.03846154,16,52
9662,-49,-.01923077,-.01923077,11,52
7668,-36,-.10204082,.020408163,22,49
4173,-35,.2,.2,22,40
1770,-55,.02,0,7,50
10541,-15,.057692308,.057692308,34,52
3201,-34,.15384616,.15384616,20,26
8521,-21,-.07692308,-.07692308,6,26
4927,-11,.03846154,.03846154,21,26
518,-31,-.03846154,-.03846154,9,26
8439,-17,-.07692308,-.07692308,16,26
6043,-36,.0625,.0625,2,16
3692,-37,.07692308,.07692308,44,52
5720,-12,0,.050000001,31,40
971,-53,0,0,14,39
554,-25,.03846154,.03846154,15,26
8605,-38,.07692308,.07692308,10,26
9669,-53,-.01923077,-.01923077,20,52
1871,-24,.039999999,.039999999,20,50
7063,-15,.03846154,.03846154,24,26
2140,-1,0,0,16,26
3775,-55,-.07692308,-.07692308,6,26
8107,-5,.050000001,.050000001,23,40
7539,-1,0,0,26,40
1385,-52,-.0625,-.0625,1,16
3891,-19,.03846154,.03846154,13,26
2409,-53,.175,.175,5,40
5263,-4,.02,.02,42,50
10249,-48,.096153848,.096153848,11,52
2245,-58,.025,.025,7,40
8150,-38,.050000001,.050000001,19,40
9891,-22,.07692308,.07692308,30,52
4834,-28,0,.050000001,5,40
4783,-35,.050000001,.1,10,40
8606,-8,.03846154,.03846154,23,26
1224,-45,.16666667,.16666667,3,30
7104,-47,.02,.02,5,50
3003,-38,-.055555556,0,4,36
5562,-10,0,.050000001,3,40
56,-9,-.03846154,-.03846154,24,26
8937,-56,.38,.36000001,2,50
2092,-40,.06666667,.06666667,8,30
5470,-32,-.050000001,0,6,40
2848,-23,.050000001,.075000003,19,40
2533,-52,.03846154,.03846154,12,52
7317,-35,-.081632651,.040816326,18,49
8841,-39,.050000001,.1,18,40
2919,-6,-.055555556,0,21,36
4457,-44,.025,.075000003,8,40
3527,-45,-.025,.025,6,40
3944,-59,.025,.075000003,5,40
2799,-31,.125,.125,11,40
5531,-13,-.03846154,-.03846154,35,52
10512,-12,.15384616,.15384616,34,52
467,-45,-.0625,-.0625,13,16
6940,-5,.033333335,.033333335,20,30
10333,-14,.075000003,.125,33,40
1492,-16,.125,.0625,11,16
6377,-39,0,.050000001,13,40
8156,-38,.025,.025,12,40
8363,-17,-.03846154,-.03846154,15,26
9104,-60,0,0,6,52
5363,-59,-.03846154,-.03846154,16,52
10445,-11,.03846154,.03846154,19,52
1006,-31,.0625,0,11,16
497,-7,-.03846154,-.03846154,13,26
2074,-12,.033333335,.033333335,24,30
1139,-19,.30000001,.30000001,15,30
6168,-52,0,0,15,40
3955,-58,.025,.075000003,1,40
8279,-21,0,0,43,52
9814,-17,.025,.075000003,21,40
9213,-21,.02,0,28,50
10647,-2,0,0,44,50
3960,-22,.1,.15000001,18,40
8840,-17,.075000003,.125,24,40
9372,-57,-.050000001,0,17,40
3995,-4,0,0,15,26
10255,-43,.03846154,.03846154,17,52
7779,-33,-.03846154,-.03846154,31,52
5583,-57,-.050000001,0,0,40
1752,-35,.079999998,.059999999,20,50
297,-6,0,0,47,52
4440,-19,.025,.075000003,16,40
2361,-26,.050000001,.050000001,14,40
4575,-58,-.07692308,-.07692308,3,26
4389,-15,.125,.175,14,40
2907,-6,0,.055555556,12,36
5180,-6,.16666667,.2,12,30
8533,-20,-.07692308,-.07692308,7,26
7565,-27,.075000003,.125,24,40
7197,-49,-.055555556,0,12,36
203,-39,-.03846154,-.03846154,17,26
2683,-2,0,0,12,40
9835,-31,-.03846154,-.03846154,27,52
7842,-21,-.03846154,-.03846154,9,26
9579,-46,-.01923077,-.01923077,26,52
7303,-59,-.055555556,0,0,36
2461,-28,.1,.1,20,40
4081,-33,.075000003,.075000003,17,40
2540,-55,.03846154,.03846154,16,52
3445,-39,-.01923077,-.01923077,21,52
2035,-4,.06666667,.06666667,22,30
10575,-6,.02,.02,47,50
1671,-12,.059999999,.039999999,39,50
10516,-40,-.01923077,-.01923077,28,52
32,-31,-.07692308,-.07692308,5,26
6988,-44,.06666667,.06666667,8,30
5277,-28,.02,.02,28,50
4414,-31,-.050000001,0,5,40
3949,-47,-.050000001,0,8,40
9258,-57,.050000001,.1,6,40
9015,-14,.025,.075000003,19,40
8502,-24,-.07692308,-.07692308,13,26
8358,-8,-.07692308,-.07692308,17,26
5477,-11,0,.050000001,25,40
9628,-57,-.03846154,-.03846154,17,52
1442,-17,-.0625,-.0625,16,16
7705,-22,.13461539,.13461539,43,52
8812,-56,-.050000001,0,5,40
10472,-34,-.01923077,-.01923077,7,52
9217,-12,.44,.44,24,50
7470,-11,.18000001,.18000001,36,50
9726,-35,-.03846154,-.03846154,16,52
3893,-45,-.07692308,-.07692308,3,26
7691,-46,-.050000001,0,9,40
718,-52,.02,0,27,50
6506,-14,-.07692308,-.07692308,23,26
9036,-23,.050000001,.1,11,40
8373,-10,.03846154,.03846154,20,26
10284,-52,-.03846154,-.03846154,12,52
7405,-10,-.025,.025,35,40
9250,-12,.27500001,.32499999,21,40
4785,-27,-.025,.025,19,40
5656,-8,.15000001,.2,21,40
5484,-19,-.050000001,0,18,40
9669,-47,-.01923077,-.01923077,22,52
5839,-51,.025,.075000003,1,40
690,-37,.059999999,.059999999,23,50
9708,-36,-.01923077,-.01923077,22,52
6126,0,0,0,26,40
7306,-42,-.055555556,0,0,36
116,-43,0,0,19,36
879,-44,-.050000001,0,0,40
8786,-42,-.025,.025,11,40
8731,-16,.125,.175,14,40
7393,-9,0,.050000001,35,40
8102,-11,.075000003,.075000003,27,40
2206,-36,.125,.125,10,40
377,-3,-.03846154,-.03846154,24,26
10112,-19,.050000001,.1,22,40
9049,-18,0,.050000001,10,40
3331,-37,.01923077,.01923077,21,52
7050,-30,-.07692308,-.07692308,10,26
9432,-44,-.01923077,-.01923077,24,52
2764,-34,.175,.175,12,40
7016,-3,.07692308,.07692308,23,26
9262,-3,.27500001,.32499999,8,40
2487,-60,0,0,4,40
2386,-53,0,0,12,40
4409,-42,.125,.175,5,40
1160,-32,.033333335,.033333335,7,30
4451,-46,-.025,.025,2,40
7200,-13,.027777778,.083333336,28,36
4068,-27,.025,.025,13,40
4899,-20,-.03846154,-.03846154,21,26
9110,-24,0,0,17,52
4618,-25,0,0,15,40
2055,-45,.13333334,.13333334,19,30
4874,-15,.125,.175,16,40
3756,-51,-.03846154,-.03846154,19,26
3323,-14,.1923077,.1923077,37,52
7675,-51,.025,.050000001,6,40
1899,-1,-.02,-.02,42,50
951,-51,-.050000001,0,7,40
5177,-33,.16666667,.2,8,30
5830,-1,.1632653,.10204082,23,49
7003,-35,.033333335,0,17,30
1653,-38,.02,.02,12,50
9574,-42,-.03846154,-.03846154,26,52
9766,-59,.01923077,.01923077,11,52
480,-28,.1875,.125,6,16
2059,-2,.033333335,.033333335,10,30
3779,-2,0,0,36,40
5751,-51,-.050000001,0,13,40
3464,-25,-.01923077,-.01923077,27,52
4090,-23,0,0,17,40
9148,-60,0,0,4,52
2249,-51,.075000003,.075000003,8,40
9920,-47,-.050000001,0,9,40
2098,-56,0,0,14,30
6327,-7,0,0,37,50
6105,-14,.175,.175,10,40
8470,-56,0,0,5,26
7651,-9,0,.12244898,33,49
4173,-16,.125,.125,28,40
1558,-34,0,0,19,50
9345,-2,.1,.1,28,40
8556,-28,-.025,.025,13,40
688,-7,.039999999,.02,41,50
9366,-51,0,.050000001,6,40
9095,-47,.01923077,.01923077,16,52
7268,-43,0,.055555556,5,36
7797,-39,-.07692308,-.07692308,14,26
6750,-18,.1,.13333334,17,30
3790,-6,.1,.1,30,40
5897,-16,.01923077,.01923077,34,52
8859,-51,.025,.075000003,10,40
10032,-30,.25,.25,15,52
5450,-55,.06666667,.06666667,7,30
10158,-9,.07692308,.07692308,40,52
5332,-40,-.03846154,-.03846154,15,52
2190,-2,.075000003,.075000003,32,40
3819,-50,0,0,15,40
5435,-49,0,0,10,30
4489,-44,-.050000001,0,2,40
7242,-29,-.027777778,.027777778,0,36
284,-31,-.025,.025,6,40
831,-30,-.050000001,0,0,40
8749,-33,.175,.22499999,11,40
10485,-46,.057692308,.057692308,17,52
7509,-34,.039999999,.02,22,50
5606,-6,.025,.075000003,16,40
7992,-21,-.07692308,-.07692308,18,26
7270,-46,.083333336,.1388889,1,36
1959,-5,.1,.1,7,30
9265,-37,.15000001,.2,10,40
7540,-31,-.025,.025,20,40
8901,-19,.22,.2,27,50
4251,-49,.1,.1,7,40
344,-4,.050000001,.050000001,17,40
4833,-2,.025,.025,18,40
914,-42,.025,.075000003,10,40
4316,-25,.03846154,.03846154,12,26
9892,-57,.01923077,.01923077,30,52
9553,-1,-.03846154,-.03846154,40,52
9476,-24,-.10204082,.020408163,18,49
2143,-16,.11538462,.11538462,19,26
4929,-33,0,0,6,26
8340,-21,-.03846154,-.03846154,18,26
10496,-57,-.03846154,-.03846154,6,52
1712,-56,-.02,-.02,2,50
415,-23,-.03846154,-.03846154,15,26
5727,-29,-.025,.025,24,40
2486,-41,.125,.125,14,40
973,-31,.025641026,.025641026,17,39
541,-53,0,0,12,26
2311,-55,.125,.125,14,40
2890,-29,-.055555556,0,22,36
2519,-36,.01923077,.01923077,22,52
8330,-59,-.025,.025,12,40
6847,-17,0,0,18,52
4968,-33,-.03846154,-.03846154,5,26
6898,-19,.2,.2,5,30
4631,-30,.1,.1,17,40
2458,-13,.075000003,.075000003,20,40
6412,-13,-.025,.025,23,40
1780,-17,.02,.02,38,50
809,-43,-.050000001,0,1,40
10069,-33,.07692308,.07692308,22,52
3612,-36,-.055555556,0,11,36
10003,-40,0,0,20,52
10108,-45,.175,.22499999,8,40
622,-17,.11538462,.11538462,18,26
5866,-4,0,0,51,52
1646,-48,.079999998,.079999998,7,50
1841,-21,0,-.02,32,50
10412,-55,0,0,18,52
1488,-57,-.0625,-.0625,1,16
8705,-39,.125,.175,26,40
9311,-59,.050000001,.1,2,40
8307,-22,.025,.075000003,25,40
9117,-53,0,0,7,52
9991,-45,-.01923077,-.01923077,9,52
4831,-15,.1,.15000001,16,40
4642,-59,0,0,12,40
7135,-38,.059999999,.039999999,42,50
8967,-10,.125,.175,17,40
636,-22,0,0,12,26
1604,-41,.02,0,21,50
5552,-47,-.050000001,0,2,40
8435,-35,-.03846154,-.03846154,10,26
3267,-32,.059999999,.059999999,30,50
3418,-25,.03846154,.03846154,31,52
5540,-59,-.01923077,-.01923077,16,52
10202,-59,.07692308,.07692308,31,52
8318,-38,-.025,.025,10,40
5835,-24,.25,.30000001,16,40
7724,-9,.01923077,.01923077,43,52
7496,-60,0,0,17,50
1419,-60,-.0625,-.0625,1,16
1478,-40,0,0,5,16
723,-44,.23999999,.22,20,50
4166,-12,.025,.025,16,40
7277,-5,-.055555556,0,22,36
51,-24,.30769232,.30769232,15,26
4477,-5,-.050000001,0,28,40
2291,-27,.050000001,.050000001,22,40
3193,-13,.07692308,.07692308,23,26
7817,-58,.07692308,.07692308,8,26
2842,-21,.025,.075000003,18,40
6289,-57,-.025,0,11,40
1345,-45,.06666667,.06666667,17,30
8837,-8,0,.050000001,34,40
3893,-33,-.07692308,-.07692308,7,26
1308,-24,.1,.1,17,30
5815,-53,-.050000001,0,2,40
2618,-37,.050000001,.050000001,2,40
2152,-33,-.07692308,-.07692308,10,26
2141,-21,.03846154,.03846154,19,26
5502,-19,0,.050000001,9,40
6379,-43,-.050000001,0,7,40
2136,-13,-.03846154,-.03846154,23,26
3529,-54,-.050000001,0,4,40
1275,-45,0,0,14,50
2000,-14,.1,.1,25,30
7314,-10,.020408163,.14285715,24,49
8117,-14,.1,.1,30,40
9739,-33,0,0,13,52
6277,-19,-.050000001,0,4,40
6588,-2,-.07692308,-.07692308,24,26
4884,-31,0,.050000001,13,40
8089,-49,.075000003,.075000003,6,40
1711,-34,0,0,8,50
7279,-21,-.055555556,0,2,36
93,-59,-.025641026,-.025641026,10,39
4026,-41,-.03846154,-.03846154,12,26
8059,-54,.075000003,.075000003,0,40
10261,-7,-.01923077,-.01923077,14,52
5189,-19,.033333335,.06666667,5,30
9028,-21,.125,.175,8,40
1970,-59,.06666667,.06666667,7,30
6793,-51,-.033333335,0,2,30
7896,-47,-.07692308,-.07692308,11,26
3234,-44,.033333335,0,4,30
2456,-2,.075000003,.1,28,40
9834,-15,-.01923077,-.01923077,21,52
3900,-40,0,0,17,30
10037,-36,.057692308,.057692308,10,52
5615,-52,-.050000001,0,1,40
1685,-41,.02,0,7,50
5487,-39,-.050000001,0,3,40
5265,-36,.02,.02,24,50
8763,-13,0,.050000001,32,40
5889,-1,0,0,45,52
3164,-20,0,0,17,30
7542,-38,.025,.075000003,13,40
6320,-34,0,0,9,50
2862,-57,.1,.15000001,6,40
2490,-52,.125,.125,12,40
5950,-42,-.0625,-.0625,6,16
8368,-54,-.07692308,-.07692308,3,26
7803,-16,-.07692308,-.07692308,10,26
950,-29,.050000001,.1,14,40
8538,-18,.15384616,.15384616,9,26
10103,-14,-.025,.025,34,40
9548,-16,.03846154,.03846154,31,52
6747,-12,-.033333335,0,25,30
3950,-4,.30000001,.34999999,20,40
3302,-26,0,-.02,37,50
8416,-19,-.07692308,-.07692308,24,26
9528,-60,-.025,.025,14,40
6671,-21,.01923077,.01923077,39,52
8736,-19,-.025,.025,16,40
5554,-18,0,.050000001,8,40
220,-4,-.025,.025,10,40
7954,-36,-.07692308,-.07692308,11,26
4465,-23,.075000003,.125,10,40
4001,-19,0,0,14,26
7162,-41,.18000001,.16,17,50
3203,-47,0,0,2,30
9899,-10,.025,.075000003,32,40
4478,-54,-.050000001,0,3,40
9359,-53,-.050000001,0,12,40
4557,-42,-.07692308,-.07692308,5,26
7930,-47,.11538462,.11538462,8,26
10060,-1,.057692308,.057692308,37,52
2789,-12,.22499999,.22499999,16,40
4440,-25,0,.050000001,11,40
4591,-43,-.07692308,-.07692308,7,26
8652,-6,.025,.075000003,27,40
